product_id,productname,supplier_id,price,quantityonhand,markuppercentage,reorderlevel
23475,Airborne X6050,1012163,1803671,109191,225185,67855
69723,Rampage Pro1687,1041772,2703817,71668,284648,65129
98421,Street King9970,1046467,2707691,105867,257686,55246
77651,Airborne X7052,1019524,1902087,56833,279296,88176
85437,Rampage Pro9222,1016614,3003417,123907,229891,62983
39248,Cruiser Deluxe7738,1047358,2101152,127302,326745,64565
104164,Street King1283,1013510,2701607,22097,339449,62462
32957,Thunderbolt3811,1033573,2008419,29348,285887,56829
102048,Rampage Pro8287,1027228,2204535,53726,358409,52089
108312,Park Master1527,1037028,1501902,101618,226270,57500
49886,Velocity Max3971,1029084,1504366,23726,325602,72224
69154,Velocity Max3639,1018107,2001425,115817,328649,53024
126536,Airborne X8453,1037043,1504392,119343,324323,65999
18654,Park Master3008,1026905,2208140,96854,272578,56843
15636,Velocity Max1857,1048076,2209639,61984,358156,53692
128980,Classic Street6590,1014369,2502261,157121,257833,42094
128870,Velocity Max2836,1011699,1608309,122349,274216,68116
104642,Park Master7226,1018195,2001012,102362,355686,51351
52376,Classic Street8171,1039699,2702434,54366,326934,76867
42365,Street King5881,1048962,2309153,24315,207556,68846
65957,Classic Street4742,1033704,2306943,86867,253134,56556
82880,Speed Demon8932,1034456,2504970,76023,226748,48510
14452,Park Master1056,1017767,2009434,117437,205008,77298
84935,Classic Street3032,1035817,2005145,103158,283194,68077
58477,Speed Demon1566,1025476,2805561,101980,255790,62307
111256,Street King5068,1015300,2105524,24938,258767,79603
63044,Downhill Racer4662,1049261,1607260,127521,256954,89688
43060,Freestyle Pro3182,1049158,1803959,94155,206075,65576
36244,Airborne X5064,1012427,1803223,125610,309775,65898
116331,Velocity Max9166,1036038,2804261,73931,291870,55533
99102,Classic Street7562,1029132,1605283,82279,277067,78593
72848,Velocity Max4992,1033140,1502682,89246,304961,62587
104851,Freestyle Pro8207,1034644,3001102,67260,323772,55906
11505,Airborne X4649,1044526,1504834,29987,259444,53351
92367,Freestyle Pro8755,1019565,1504464,58399,258443,59727
95217,Rampage Pro1521,1036957,2107452,73947,285731,54892
11957,Classic Street3236,1014084,2702755,73133,291926,88995
81918,Urban Cruiser5920,1047385,2109493,77410,297868,64929
28604,Urban Cruiser1512,1038216,1904908,57846,352028,78012
74026,Downhill Racer9258,1023783,2802863,122752,202810,84494
27477,Urban Cruiser5370,1042254,2706363,88369,306117,69056
33947,Street King7999,1024013,2206371,64149,205605,63183
46996,Thunderbolt3671,1013263,2103609,64066,297354,67698
54569,Freestyle Pro9158,1044154,1909073,126959,332113,58022
68306,Airborne X3486,1011978,2108591,86335,282970,77318
84693,Street King3063,1043604,1902180,76119,208034,78317
93042,Rampage Pro2635,1013667,1503369,159901,301588,51277
42482,Airborne X4132,1043602,2207866,128630,228963,58673
16478,Speed Demon8317,1039725,2208013,104658,291950,54047
79817,Rampage Pro2976,1016923,2309442,109019,253768,51708
117500,Urban Cruiser6719,1017157,1608565,88473,335180,41248
109235,Airborne X6399,1029142,2009847,69117,337989,67682
129123,Rampage Pro8470,1019091,2207785,153021,306455,66930
113498,Park Master6129,1014560,2809183,63709,225898,68707
88496,Park Master4031,1044555,3002539,76129,358548,52261
47093,Park Master9968,1015924,2201811,104177,297140,53116
89699,Velocity Max5688,1015209,2003652,26528,275385,89508
42656,Airborne X3647,1048973,2204396,63069,287130,41964
107570,Park Master4992,1026439,1907701,66881,275958,67065
108710,Rampage Pro3996,1048429,2106590,22120,271516,65312
74712,Speed Demon8436,1017988,2207951,73309,279663,55493
97274,Street King6766,1027303,2505989,117804,306639,51438
119515,Park Master1350,1032251,2504504,79576,325860,56697
29660,Street King5924,1029322,1504470,112252,287103,54348
96261,Urban Cruiser3897,1044600,2706339,95978,275425,52552
96645,Rampage Pro8417,1037950,1909660,93945,299487,56394
63975,Street King9543,1035785,2005577,26697,259186,55907
118080,Velocity Max9214,1039461,2501195,103114,227794,76861
22394,Cruiser Deluxe4298,1047049,1601213,127038,259759,61851
44913,Urban Cruiser7499,1018866,2103932,87570,222048,41938
25678,Airborne X9566,1049238,2307535,127326,208741,75866
124396,Urban Cruiser4462,1043645,2303607,57488,356484,52178
36334,Urban Cruiser1059,1033188,2307718,108763,331679,51803
107363,Street King6373,1042130,3003364,93363,305577,44513
12616,Park Master9763,1044737,1605281,64006,271855,74252
101704,Street King5699,1032888,2508661,119083,326503,46217
84234,Speed Demon1413,1023052,2002892,62661,293088,57502
36746,Rampage Pro1498,1024663,3008416,88560,273761,65767
115242,Airborne X1084,1036488,2204362,85223,357948,89160
92558,Thunderbolt3811,1017017,1905409,115799,284511,59541
102441,Freestyle Pro8317,1018872,2307338,124343,309584,89274
71268,Street King8157,1019760,2302006,119633,274756,53139
48574,Airborne X4624,1027579,2006291,105907,332102,86747
94649,Cruiser Deluxe7948,1024523,2101525,67888,201605,66111
12670,Cruiser Deluxe7851,1035635,1503456,127834,329394,84859
53053,Rampage Pro3553,1025281,3008672,82377,227790,66798
62511,Cruiser Deluxe1423,1033832,1803481,122185,329193,59200
35269,Downhill Racer1369,1027636,1602553,54486,309828,67797
114391,Thunderbolt1215,1022342,1603029,157737,288673,55626
61890,Cruiser Deluxe3918,1049499,2103706,66004,209973,68375
69044,Downhill Racer7072,1029362,1904246,127630,328829,54117
19424,Street King2640,1023109,2502898,65107,321898,57733
28224,Speed Demon2245,1031886,1506188,105569,281963,67027
65602,Rampage Pro6399,1021913,1607659,124629,328037,59736
86030,Downhill Racer1225,1014088,3001181,77789,222628,59838
129562,Urban Cruiser4099,1028311,3003538,89514,277661,54394
66295,Classic Street3229,1018840,2508053,64550,273370,41697
62231,Street King2353,1036075,1607039,57374,337421,72704
51928,Cruiser Deluxe5742,1019300,2203463,21160,322277,77391
91623,Street King1763,1028773,2307541,125170,259821,56421
56834,Thunderbolt4924,1015654,1603037,72111,292331,68735
107023,Thunderbolt8727,1014366,2101457,66204,252581,51913
107777,Freestyle Pro7049,1027997,1606600,128082,298043,88601
74384,Freestyle Pro6730,1045032,3003365,87961,282690,67737
98169,Freestyle Pro8448,1026030,1608623,78919,272885,43053
118283,Downhill Racer2113,1026300,2506071,81273,223699,52686
71523,Downhill Racer5280,1014493,1803961,53011,251935,88206
57416,Airborne X3944,1037643,1603243,102024,309888,51565
94274,Thunderbolt8112,1021664,2105891,76142,276644,42444
32024,Park Master7239,1035521,2806303,99213,276522,81333
73214,Street King2946,1021987,2306739,129344,331773,56598
94431,Thunderbolt2793,1016917,2206627,123785,253922,47714
97071,Cruiser Deluxe7278,1027338,1907692,108830,359941,54049
64680,Velocity Max9553,1014793,2104810,72637,359430,86313
107300,Speed Demon1671,1042259,2203883,152871,331795,63896
58218,Classic Street5852,1014645,1607355,101791,209873,63193
129492,Velocity Max1136,1013703,2507861,127804,274091,52574
42562,Thunderbolt3893,1037335,1905280,56823,209361,71723
111750,Urban Cruiser6307,1016191,1504133,126936,299481,48791
77412,Speed Demon6946,1046234,3001783,152589,272660,84953
29510,Speed Demon5889,1021445,1906794,74176,282871,56536
38933,Downhill Racer9241,1025543,2704438,113055,273346,63821
53070,Classic Street6458,1034798,2106233,128469,225973,53636
75551,Freestyle Pro8010,1018724,2203943,22050,308864,69097
33798,Downhill Racer9249,1032860,2709758,84857,326489,41666
96578,Cruiser Deluxe7134,1027275,1503032,101870,351540,58943
54749,Airborne X7581,1024284,2006256,21023,337594,54974
124764,Classic Street9950,1042860,2109725,92543,275131,88519
85969,Speed Demon4976,1021589,2806400,87587,284116,42820
83286,Park Master7193,1015957,2804861,89429,274532,45957
111247,Rampage Pro3067,1035357,1801154,122169,293926,57895
56898,Classic Street8225,1012855,2705467,51601,278029,56249
72128,Classic Street3838,1021317,2006320,62270,256725,56793
117022,Classic Street5199,1045062,1902090,96399,292287,63201
77404,Thunderbolt3956,1049025,1606154,81501,298904,62958
21863,Freestyle Pro7854,1016689,2501001,125155,355541,53088
84973,Street King2115,1012677,3006213,74687,356328,87164
24439,Cruiser Deluxe3588,1024862,2202781,107509,207161,61819
116528,Street King9199,1045043,3003969,93030,357455,57346
19527,Thunderbolt1252,1031228,2508920,68106,297181,58296
74510,Classic Street2165,1033006,1609238,22809,322586,76290
124467,Rampage Pro8702,1048629,2004984,72326,294349,64812
58734,Street King7578,1037286,2307145,28668,296539,55760
78418,Cruiser Deluxe9495,1033368,1609643,128550,323761,56761
77273,Velocity Max4992,1015442,1906192,102559,201586,52471
127294,Downhill Racer6518,1028621,2803217,57920,202319,61440
102097,Downhill Racer2707,1045463,1508201,81238,278931,82601
11621,Street King3022,1012177,2306209,88832,359220,71064
89134,Airborne X5581,1012138,1506924,109971,271416,55010
97759,Thunderbolt2149,1013270,2203360,111971,201269,51328
44258,Airborne X2116,1049433,3003669,121912,333404,65346
29990,Street King2621,1043976,2203216,111467,353339,55664
128498,Classic Street7890,1011858,1805357,61008,203013,51399
52432,Rampage Pro9560,1047438,3001687,29058,209479,64882
32983,Speed Demon9491,1037752,2508055,121401,308483,56120
33783,Street King8795,1011506,2003117,123394,294834,88393
44067,Street King7566,1021992,2805289,153703,204821,69567
11002,Street King7279,1028040,1601641,121351,298839,53971
82938,Urban Cruiser6190,1019361,2203413,121522,299127,61376
101018,Downhill Racer2608,1024824,3004667,85685,278264,59955
42043,Velocity Max7311,1017859,2001915,79009,274352,46933
111738,Thunderbolt2063,1043333,1808996,96217,294212,65705
75237,Cruiser Deluxe1675,1024371,1605197,54180,273928,68796
13379,Freestyle Pro3056,1011664,1903746,24731,274404,65175
22647,Classic Street4363,1026353,2808417,86386,335277,45181
74480,Thunderbolt9986,1024279,2208969,102249,359404,67885
53222,Thunderbolt1894,1014020,2501969,116552,208742,57685
108629,Cruiser Deluxe6975,1035391,2505463,29297,329771,57532
43488,Freestyle Pro3403,1025323,3006286,111435,206276,68275
41344,Rampage Pro2640,1045729,2201838,104767,255467,57611
92315,Urban Cruiser1538,1027176,2002232,91082,207993,61448
51120,Park Master3982,1014905,2001500,154178,204476,42811
125812,Freestyle Pro1309,1023903,2801336,77582,274433,54421
25774,Airborne X7094,1013961,1509700,109500,303140,78664
36660,Speed Demon3194,1017016,1908466,55225,336840,53224
127219,Velocity Max2465,1042893,2706031,56813,359663,62640
49723,Freestyle Pro6369,1043803,1604394,68159,273617,64639
105160,Cruiser Deluxe6151,1048108,2005274,93694,276752,64822
98261,Rampage Pro5756,1044404,1504210,92552,207006,53724
49011,Freestyle Pro3479,1023792,2809554,115463,306415,57118
98631,Rampage Pro8805,1019801,2202701,106892,359059,87650
83303,Downhill Racer8825,1034969,1506895,26352,357614,69648
123271,Street King3865,1044960,1507726,128478,307871,53637
45403,Street King7275,1036399,1509133,108593,293735,64356
42164,Speed Demon5477,1015111,1906076,69226,291498,54123
87111,Street King9251,1038890,2708611,21310,276022,58487
26354,Thunderbolt4076,1043477,2705922,76401,222856,59061
55163,Downhill Racer9587,1036277,2509488,128955,294962,66058
48656,Street King5893,1015616,1902706,58349,272715,65873
17059,Urban Cruiser9325,1042649,2805668,104088,207909,69952
128718,Street King3440,1011488,2701738,99888,257586,82037
83531,Classic Street3199,1016045,2108787,27451,353003,47731
87993,Speed Demon9006,1014922,2505458,67502,301289,76047
102304,Park Master8049,1017663,2109297,102287,202754,55830
78237,Classic Street1805,1033388,1907233,51735,277803,69105
104894,Classic Street9074,1026940,2705028,122309,353459,57020
63766,Rampage Pro6606,1038910,2007245,24942,225411,52860
78352,Rampage Pro8111,1029802,2109622,94070,206365,67532
31719,Velocity Max6332,1022440,1904392,21635,256474,58660
127044,Velocity Max1539,1037911,2207868,25596,358194,55357
78939,Street King2779,1041525,2503571,52962,287937,57458
58680,Urban Cruiser9851,1012830,2305754,76206,277996,67179
105754,Downhill Racer9046,1017552,2707415,88766,255655,62306
57119,Urban Cruiser6661,1037990,1805228,69883,339439,63435
81407,Velocity Max2820,1034306,2209133,155996,251358,46747
127021,Street King3952,1024460,2308645,111380,206341,64771
74658,Velocity Max3575,1012566,2005227,158779,203986,53714
87250,Downhill Racer9506,1037460,2706943,112185,295679,57969
68730,Velocity Max9069,1034750,2008670,76192,207549,83349
75094,Thunderbolt8050,1043667,2007862,92490,332427,51766
15095,Thunderbolt4037,1015550,1804888,105626,333035,61686
46420,Street King6217,1018252,2803462,125184,303016,77256
102831,Urban Cruiser3552,1028689,1602234,111066,332085,82614
118820,Rampage Pro4818,1018153,1808948,94989,208257,58704
89978,Velocity Max7634,1047577,1508229,71060,271684,68224
122263,Speed Demon9336,1044969,2502783,62773,225241,51628
52794,Velocity Max5179,1016732,2503072,107425,309419,65159
125511,Freestyle Pro2350,1047733,1609237,103183,323537,53302
33984,Rampage Pro6836,1047175,2705279,104583,226270,77077
39506,Classic Street9564,1027883,1609816,54585,304177,64817
84749,Downhill Racer7839,1021954,2306797,104167,206443,65494
119264,Street King6709,1022567,2503334,126081,351446,84136
96606,Street King2293,1031124,2709985,154812,352118,86834
75666,Urban Cruiser7856,1015515,2707600,62365,282562,59869
92842,Urban Cruiser6435,1016678,2505625,25210,357257,52782
23263,Park Master2620,1036372,1504388,112076,331687,55148
17416,Airborne X4513,1029292,2203964,153930,221344,73701
78886,Thunderbolt5079,1028751,2108456,157488,276052,62685
85501,Cruiser Deluxe5822,1046869,2004439,62448,285000,61806
38262,Street King4609,1029048,2209343,124713,299367,57914
39109,Velocity Max8335,1022574,2201284,57358,282612,55219
43890,Airborne X5082,1032998,1607299,128866,329862,64441
18682,Street King7977,1024139,2109802,66330,204298,83150
85156,Rampage Pro7691,1048382,1808711,63460,355851,69804
74245,Thunderbolt9764,1042624,2305722,66274,201299,69592
107484,Classic Street7484,1013146,2208629,56506,329438,58072
63677,Airborne X3084,1021938,1804642,119647,298170,57198
127124,Speed Demon6813,1016576,3001887,111350,357619,63228
123037,Urban Cruiser9982,1042795,3004731,106508,253417,55981
33986,Rampage Pro1639,1044705,3005674,23935,359843,48892
81063,Street King6698,1044942,2501145,125196,321547,55161
101527,Velocity Max5388,1038370,1907732,27595,333079,56053
89019,Classic Street7122,1021135,1905300,101317,222075,63394
18004,Street King1679,1038382,1603640,115904,203279,65062
68789,Downhill Racer7938,1029329,2203651,28245,257307,44247
81809,Cruiser Deluxe2950,1011018,1806988,106463,278264,84124
82336,Downhill Racer9895,1032985,2703501,156182,293500,55270
122718,Thunderbolt7083,1021817,2702129,126239,353043,79180
123883,Classic Street8556,1016115,2701218,152834,203766,75496
99146,Downhill Racer5630,1025164,2806127,89804,221799,61391
117389,Velocity Max3237,1032908,2209575,129696,281908,43220
105215,Speed Demon5304,1044084,2001344,107374,309575,61918
62441,Downhill Racer2506,1016319,2001976,107708,253088,51725
37795,Park Master7957,1025937,2208175,78841,207422,83406
67409,Park Master5760,1036169,1503419,68293,281459,52041
37959,Cruiser Deluxe9213,1029071,2708643,129925,209458,43836
23545,Velocity Max2440,1032182,2805306,78612,273360,66739
94667,Rampage Pro5886,1018707,1803423,82766,271999,84393
56817,Downhill Racer4335,1013133,1602636,88700,272411,42313
107041,Classic Street9953,1034653,1908579,109128,253816,54206
24776,Cruiser Deluxe4188,1026847,1503767,94814,282430,65207
22368,Freestyle Pro8836,1027038,1804158,101135,272589,62117
57427,Urban Cruiser8898,1032895,2201624,28916,253028,41242
28811,Thunderbolt6404,1033937,3008542,95888,289969,65578
64969,Street King6424,1011290,1605201,114135,351138,67567
52655,Thunderbolt7781,1035674,1502974,56190,201269,56462
17696,Rampage Pro5199,1026592,1806784,128815,273915,73981
72349,Urban Cruiser9297,1049376,2308772,112306,275292,55519
48060,Rampage Pro1524,1044370,2509184,73651,251039,41205
91137,Airborne X9762,1015920,2307029,85398,226990,66896
18214,Airborne X5821,1014389,1903202,84662,251610,57274
77720,Thunderbolt2317,1043564,3007328,129460,203190,56336
76124,Airborne X7928,1041630,2006891,22403,278453,56725
17624,Classic Street1503,1048702,2302698,106360,255720,53739
24459,Park Master1865,1042884,2004605,125770,285187,68073
68353,Freestyle Pro8761,1038172,2104764,112520,271706,63587
58414,Rampage Pro3469,1013655,2809593,151832,203809,77294
82792,Cruiser Deluxe1039,1011170,2509951,28526,275915,48400
18935,Airborne X3701,1023879,2808922,108526,288097,58089
54416,Speed Demon6576,1048888,2204808,115595,309824,68191
82137,Velocity Max4670,1034070,1608258,66386,286302,59466
103897,Freestyle Pro2441,1033688,2209315,122632,208296,53049
38368,Rampage Pro1530,1036211,2303319,28490,272380,68334
56308,Freestyle Pro8593,1034216,2707657,102290,292595,51409
119582,Velocity Max4205,1011932,2008595,151817,281933,56219
61736,Speed Demon6041,1042728,1604080,121836,309389,56210
19183,Rampage Pro8686,1047446,2302628,108217,284670,67118
27576,Park Master2715,1046525,2208549,28516,328165,65731
105197,Velocity Max6120,1037690,2309965,87790,271988,52865
52292,Rampage Pro7528,1013072,2209392,99614,358542,42507
125141,Airborne X6771,1048837,1508274,96359,351009,67649
45045,Street King4369,1028999,2109730,69813,336016,68557
43602,Street King7375,1017289,2806640,152757,272947,59257
98296,Street King8914,1014389,2705802,56455,202646,84548
67871,Speed Demon1437,1011377,3001084,85969,275056,59154
38679,Urban Cruiser1055,1032918,2802869,125337,353391,59426
47997,Rampage Pro4242,1043482,1507211,105043,334111,58773
48361,Freestyle Pro3769,1044954,1607691,85556,286687,59924
126551,Classic Street7857,1034649,2205816,22741,278825,57834
95368,Classic Street7760,1011698,2201167,126587,357190,53306
117011,Speed Demon5241,1026360,1801923,104576,204780,54466
101510,Thunderbolt6278,1022268,2108371,99454,203503,65234
65199,Velocity Max4328,1025749,1808376,89009,257689,58350
107445,Classic Street4225,1011309,2202301,53030,257579,65550
77616,Park Master4858,1033429,1602413,67386,252600,63769
38965,Freestyle Pro2253,1038415,2801506,157617,277246,57873
94018,Urban Cruiser7420,1037752,1806904,83005,328260,85152
86604,Speed Demon7141,1032913,2505909,118146,253961,73942
75283,Freestyle Pro8251,1019886,2102769,108410,206191,62860
113428,Velocity Max2741,1041056,2502248,116962,207213,65557
42584,Cruiser Deluxe8604,1031003,2203549,125925,296265,67465
75071,Velocity Max2351,1011255,2804783,122006,337330,51215
121873,Airborne X8934,1034005,2105121,125960,201117,58203
53587,Airborne X2583,1031721,2102976,96027,358368,51792
24090,Cruiser Deluxe3889,1039739,2206470,22324,277605,59707
71745,Street King9636,1043226,1503323,61746,251136,66537
23254,Urban Cruiser5066,1048414,2505507,122941,352052,67271
106376,Freestyle Pro3802,1024513,2009257,86791,272862,59756
32012,Park Master2491,1034825,2006473,27652,323579,81496
122919,Urban Cruiser4672,1046141,2703025,68687,294533,58050
26594,Thunderbolt1708,1036126,1804635,113144,299166,57265
66467,Cruiser Deluxe8619,1027995,2507006,155030,326460,74020
127187,Street King7079,1033948,2101000,123610,308473,76090
69101,Street King4673,1011179,3003736,66733,321939,76149
106661,Velocity Max7892,1039779,1806335,103819,297305,55892
38998,Park Master6144,1042488,1504904,109417,297312,67369
97894,Cruiser Deluxe2331,1043401,2809798,126513,209321,79528
63411,Velocity Max8920,1018732,1801197,21605,309432,56826
46973,Downhill Racer6888,1034599,2802563,24136,353672,53321
19042,Cruiser Deluxe8273,1046553,2004447,96368,291047,63622
101537,Thunderbolt7745,1037490,1905190,61352,275709,81868
89732,Thunderbolt8982,1042059,2709810,95096,276006,53788
106912,Street King4987,1044594,1903922,63768,203928,51380
66171,Speed Demon8414,1023910,3006989,104098,273669,59995
84097,Park Master1924,1029552,1504180,25143,277737,54975
127449,Street King3613,1039785,3007411,82005,359136,58797
36082,Airborne X8249,1044258,3008706,153733,224118,53796
126525,Classic Street5413,1039212,1504079,118509,331472,41709
84544,Urban Cruiser1140,1023678,2507590,104742,283124,53034
116078,Urban Cruiser2113,1048095,1906238,57666,309290,43816
78242,Velocity Max4486,1031191,2109774,29675,323025,52215
88815,Urban Cruiser6299,1018032,2301343,87108,229631,68504
51698,Downhill Racer7177,1043675,2705907,106228,329418,78136
64108,Classic Street2199,1015206,2305235,103430,296111,64987
14743,Downhill Racer8733,1025915,1806793,129548,328857,62384
11312,Cruiser Deluxe3029,1016576,2101820,157290,277976,54883
29941,Street King6953,1048653,2107986,156460,209903,68638
92811,Thunderbolt9195,1037577,2109743,127471,271629,69640
104167,Airborne X6495,1019334,2707377,79086,282661,51841
109730,Classic Street6825,1046513,1606642,105764,331867,64321
72892,Thunderbolt1735,1048921,2304363,123688,337379,61239
104808,Rampage Pro2737,1038330,1508572,129578,222654,58617
41344,Cruiser Deluxe6587,1028749,1506074,113665,296724,64579
59300,Thunderbolt2435,1032931,2106874,157210,208522,53530
111543,Classic Street9984,1044372,2007886,128484,356704,65496
68240,Airborne X4193,1039968,1901886,129393,323126,89463
58883,Downhill Racer3105,1011809,2009618,24003,227308,61987
119950,Urban Cruiser7955,1019528,2109224,28008,202415,65643
49048,Cruiser Deluxe6766,1042488,2503029,77829,293376,56177
11330,Street King5483,1012235,2807569,104517,323932,55426
125672,Rampage Pro3879,1024564,1807409,102553,354631,64080
15465,Rampage Pro1753,1049060,2803022,126244,305661,61999
91024,Thunderbolt7041,1028799,2208327,77853,258770,55575
37679,Rampage Pro7924,1018723,3001631,122312,306196,63499
39923,Park Master5505,1016893,2805043,105562,278450,61018
128792,Classic Street7543,1023596,2308483,107770,207578,78816
28307,Thunderbolt7532,1021324,2103665,54509,279377,84313
61352,Urban Cruiser6170,1034910,2003878,123499,337019,53601
24827,Park Master6773,1039810,2509014,64068,303295,54890
76326,Cruiser Deluxe4636,1035949,2106376,104661,225565,75578
88824,Thunderbolt8027,1017126,2803151,129717,276864,51294
49688,Park Master6051,1011112,2102611,106754,224536,85478
14898,Airborne X1694,1035282,3001631,97788,284572,68321
68034,Downhill Racer7144,1038873,2007328,128051,329566,61110
88489,Velocity Max6024,1018819,2203822,28820,203837,69280
66396,Thunderbolt7524,1035090,2107088,61580,205917,52092
58836,Street King6060,1011663,1604069,129834,208400,55524
129389,Cruiser Deluxe6234,1041855,1909962,89943,354260,52381
39924,Park Master6898,1011113,2008584,87642,276031,63392
111331,Urban Cruiser7764,1029890,1802017,83021,272470,51622
46735,Classic Street3048,1042078,2305388,94467,334950,78766
62416,Park Master9008,1019103,2506633,126653,296504,79589
21800,Park Master1278,1016302,2006264,58844,357588,71558
127441,Street King3019,1019878,2202837,103551,307552,68145
124484,Velocity Max2620,1043444,1908391,151014,203930,63874
33921,Downhill Racer6061,1023544,2009816,112862,224792,58648
107804,Downhill Racer3032,1032592,2706394,122912,294776,56500
27116,Airborne X9507,1028795,1505658,155617,296826,64988
56022,Park Master3493,1017798,2307373,58747,285350,56721
91629,Rampage Pro8178,1045653,3007989,87462,288073,76460
126168,Rampage Pro1609,1026223,3007112,84444,298212,52721
56616,Cruiser Deluxe4205,1047858,1909432,129114,229357,75569
129692,Classic Street7212,1016383,2305392,62531,271496,72595
47867,Park Master8932,1044872,2508051,76585,352153,83492
54303,Downhill Racer7372,1012697,2103360,123034,271672,59647
29097,Rampage Pro5987,1028541,2301844,113131,356707,59582
56020,Street King9656,1011199,1901700,84859,287948,52436
32725,Urban Cruiser4772,1034992,2004687,88443,256967,66879
44641,Park Master6293,1025012,1908199,129492,329701,87773
13494,Street King8182,1046948,1505306,87483,352760,53912
68355,Downhill Racer9005,1023972,1806298,96196,206364,71262
98140,Speed Demon8457,1029799,3009764,159431,333998,79910
35440,Rampage Pro5664,1026181,1603918,67963,271396,62498
36657,Velocity Max9900,1042781,2707542,54952,289515,61484
97744,Speed Demon2789,1041360,2209547,128737,279331,41232
95774,Velocity Max9459,1035999,2105386,105212,329727,67766
26883,Downhill Racer1413,1039171,2207154,54298,357273,75766
36362,Park Master8244,1029920,2306197,102760,205227,69869
51704,Freestyle Pro4311,1017754,1506790,101930,273847,88754
105079,Classic Street4889,1031478,1506501,107227,203537,54103
26956,Street King1283,1014681,1806049,109737,308657,41962
18087,Cruiser Deluxe7309,1021639,2301084,97998,275773,54855
106536,Speed Demon6554,1014078,2709209,72662,206402,89600
67615,Downhill Racer3225,1044221,1602486,54330,336400,59409
94351,Street King3634,1036950,1903108,115942,288529,46218
88098,Street King3537,1012880,3003759,128329,207077,66870
17156,Airborne X8784,1016701,2703156,108018,283170,63483
66868,Thunderbolt9825,1047461,3006991,153593,279723,88972
98933,Cruiser Deluxe3014,1033264,2205494,116252,271580,61105
45958,Urban Cruiser2119,1011301,1802409,107281,254073,71139
105503,Downhill Racer8642,1045434,1904696,104214,222258,65051
111065,Speed Demon2463,1034627,1603464,121374,202810,56456
61584,Cruiser Deluxe7667,1022009,2707511,27234,351124,84817
54301,Freestyle Pro1845,1014761,1608130,119633,308950,61489
92475,Cruiser Deluxe8295,1042871,1803447,103755,203015,85086
97557,Airborne X6944,1031102,2006268,55194,204952,87042
59155,Airborne X3798,1044587,1801427,78118,304525,68744
114110,Velocity Max5249,1031190,2102308,109404,305929,55007
88187,Rampage Pro6480,1022951,2205324,159826,256699,68991
105932,Airborne X2113,1022313,1605569,109178,255550,66961
44814,Street King8819,1024674,2004622,107289,352917,63991
122773,Rampage Pro2543,1039418,1602258,107912,223962,54266
26646,Airborne X3869,1034326,2709316,105275,298055,53282
88635,Urban Cruiser8225,1048737,2202844,77865,259039,61141
112881,Downhill Racer7920,1046293,3008430,125848,223347,67380
122281,Downhill Racer2746,1021959,1602192,86350,291583,61973
99470,Park Master9252,1024340,1806687,67747,225150,69264
13951,Downhill Racer4521,1023708,1601914,53762,323724,66767
115255,Downhill Racer9763,1036590,2004304,71040,291523,44169
126311,Cruiser Deluxe5601,1041709,3005609,106786,278361,65704
52242,Speed Demon2357,1049899,1604978,88409,258623,56720
78918,Street King3119,1021776,1905260,107553,337740,51362
107845,Classic Street5560,1029549,2302240,127538,335935,55314
35390,Velocity Max4562,1038667,1602637,158818,299329,52454
29796,Classic Street8604,1049624,1909189,123034,279313,61841
44963,Thunderbolt6136,1026325,1602571,97473,256326,59492
26931,Classic Street6099,1014557,2504392,109138,281057,51011
119405,Downhill Racer7823,1022705,2007155,129992,206508,51767
113015,Thunderbolt1454,1014300,2007229,111928,303524,61014
43381,Cruiser Deluxe8308,1027386,1508517,123336,202164,88619
125876,Cruiser Deluxe4272,1013567,2107533,56143,224341,65928
73868,Thunderbolt6614,1036375,1809072,123975,304239,77015
47836,Airborne X3182,1036803,2707664,118682,322404,52420
81210,Freestyle Pro3367,1034109,2101835,28907,201905,77082
83195,Cruiser Deluxe6010,1029255,3007150,112310,283562,59830
15874,Freestyle Pro3946,1019787,2004804,87772,281321,65248
62616,Park Master1962,1036465,3002910,68128,323117,41078
69712,Freestyle Pro7580,1035578,2006520,155811,209041,51837
61277,Cruiser Deluxe7487,1048614,2309106,103678,221859,66831
34052,Park Master8808,1037406,2102939,125862,275758,87129
21971,Cruiser Deluxe4182,1042280,3008967,61839,271108,64174
113762,Urban Cruiser5361,1024945,2501663,127203,332923,89073
87380,Park Master7440,1024522,1905157,127445,201518,69597
48671,Thunderbolt8601,1036425,1508193,126462,287452,55025
111360,Velocity Max9055,1028251,1606553,21025,202581,51373
71614,Park Master1607,1035348,2703384,67666,224137,53857
114871,Classic Street5810,1024569,3001888,88915,357837,59502
42303,Urban Cruiser3800,1037536,2802485,124370,204344,49801
23495,Street King2748,1016382,2006152,61689,293026,67248
98442,Freestyle Pro3508,1043829,2105731,127789,284378,64251
109998,Urban Cruiser2888,1035116,3009422,81058,224193,57886
97106,Downhill Racer6576,1032656,2301833,99025,208643,64819
115714,Park Master6799,1011459,2708621,93714,256994,58237
72740,Velocity Max9038,1036974,2206782,79034,302803,84875
76996,Airborne X8800,1023769,2709709,52674,333118,64705
97570,Park Master6323,1025350,1609125,27647,299244,87030
93534,Rampage Pro4566,1038799,2206293,106147,333884,66704
25380,Velocity Max7012,1049902,1802822,54037,271117,62866
